GEO_ID,NAME,P001001
id,Geographic Area Name,Total
1600000US3029885,"Gallatin River Ranch CDP, Montana",69
1600000US3029950,"Gardiner CDP, Montana",875
1600000US3030625,"Gibson Flats CDP, Montana",199
1600000US3030175,"Garrison CDP, Montana",96
1600000US3030400,"Geraldine town, Montana",261
1600000US3030550,"Geyser CDP, Montana",87
1600000US3030700,"Gildford CDP, Montana",179
1600000US3031075,"Glasgow city, Montana",3250
1600000US3031250,"South Glastonbury CDP, Montana",284
1600000US3031450,"Glendive city, Montana",4935
1600000US3032575,"Grass Range town, Montana",110
1600000US3032800,"Great Falls city, Montana",58505
1600000US3033250,"Greycliff CDP, Montana",112
1600000US3033775,"Hamilton city, Montana",4348
1600000US3034450,"Harlowton city, Montana",997
1600000US3034110,"Happys Inn CDP, Montana",164
1600000US3034225,"Hardin city, Montana",3505
1600000US3034375,"Harlem city, Montana",808
1600000US3034525,"Harrison CDP, Montana",137
1600000US3035050,"Havre city, Montana",9310
1600000US3035125,"Havre North CDP, Montana",716
1600000US3247880,"Moapa Valley CDP, Nevada",6924
1600000US3248000,"Mogul CDP, Nevada",1290
1600000US3248400,"Montello CDP, Nevada",84
1600000US3249310,"Mount Charleston CDP, Nevada",357
1600000US3249425,"Mount Wilson CDP, Nevada",33
1600000US3250400,"Nellis AFB CDP, Nevada",3187
1600000US0572320,"Waldenburg town, Arkansas",61
1600000US0572350,"Waldo city, Arkansas",1372
1600000US0572380,"Waldron city, Arkansas",3618
1600000US0572890,"Walnut Ridge city, Arkansas",4890
1600000US0573130,"Ward city, Arkansas",4067
1600000US0573310,"Warren city, Arkansas",6003
1600000US0573370,"Washington city, Arkansas",180
1600000US0574270,"West Crossett CDP, Arkansas",1256
1600000US0416830,"Cowlic CDP, Arizona",135
1600000US0573550,"Watson city, Arkansas",211
1600000US0573940,"Weiner city, Arkansas",716
1600000US0574360,"West Fork city, Arkansas",2317
1600000US0574000,"Weldon town, Arkansas",75
1600000US0574330,"Western Grove town, Arkansas",384
1600000US0574540,"West Memphis city, Arkansas",26245
1600000US0574660,"West Point town, Arkansas",185
1600000US0574840,"Wheatley city, Arkansas",355
1600000US0574930,"Whelen Springs town, Arkansas",92
1600000US0575570,"Wiederkehr Village city, Arkansas",38
1600000US0575170,"White Hall city, Arkansas",5526
1600000US0575500,"Wickes town, Arkansas",754
1600000US0575560,"Widener town, Arkansas",273
1600000US0575740,"Williford town, Arkansas",75
1600000US0575770,"Willisville town, Arkansas",152
1600000US0575860,"Wilmar city, Arkansas",511
1600000US0575890,"Wilmot city, Arkansas",550
1600000US0575920,"Wilson city, Arkansas",903
1600000US0576250,"Winthrop city, Arkansas",192
1600000US0575980,"Wilton city, Arkansas",374
1600000US0576010,"Winchester town, Arkansas",167
1600000US0576190,"Winslow city, Arkansas",391
1600000US0576690,"Woodlawn CDP, Arkansas",209
1600000US0576730,"Woodson CDP, Arkansas",403
1600000US0576820,"Wooster town, Arkansas",860
1600000US0576970,"Wrightsville city, Arkansas",2114
1600000US0577090,"Wynne city, Arkansas",8367
1600000US0577203,"Yarborough Landing CDP, Arkansas",487
1600000US0577330,"Yellville city, Arkansas",1204
1600000US0600898,"Alhambra Valley CDP, California",924
1600000US0577600,"Zinc town, Arkansas",103
1600000US0600478,"Ahwahnee CDP, California",2246
1600000US0600135,"Acalanes Ridge CDP, California",1137
1600000US0600716,"Albion CDP, California",168
1600000US0601010,"Allensworth CDP, California",471
1600000US0601094,"Almanor CDP, California",0
1600000US0601416,"Alto CDP, California",711
1600000US0600156,"Acampo CDP, California",341
1600000US0601360,"Alta Sierra CDP, California",6911
1600000US0600212,"Acton CDP, California",7596
1600000US0601150,"Alondra Park CDP, California",8592
1600000US0601290,"Altadena CDP, California",42777
1600000US0600296,"Adelanto city, California",31765
1600000US0600310,"Adin CDP, California",272
1600000US0600450,"Agua Dulce CDP, California",3342
1600000US0600394,"Agoura Hills city, California",20330
1600000US0600884,"Alhambra city, California",83089
1600000US0600464,"Aguanga CDP, California",1128
1600000US0600535,"Airport CDP, California",1964
1600000US0647976,"Mira Loma CDP, California",21930
1600000US0648046,"Mira Monte CDP, California",6854
1600000US0648060,"Miranda CDP, California",520
1600000US0648147,"Mission Canyon CDP, California",2381
1600000US0648186,"Mission Hills CDP, California",3576
1600000US0648256,"Mission Viejo city, California",93305
1600000US0648298,"Mi-Wuk Village CDP, California",941
1600000US0648354,"Modesto city, California",201165
1600000US0648448,"Mohawk Vista CDP, California",159
1600000US0648452,"Mojave CDP, California",4238
1600000US3752260,"Piney Green CDP, North Carolina",13293
1600000US3752685,"Plain View CDP, North Carolina",1961
1600000US3752400,"Pink Hill town, North Carolina",552
1600000US3752500,"Pinnacle CDP, North Carolina",894
1600000US3752660,"Pittsboro town, North Carolina",3743
1600000US3752760,"Pleasant Garden town, North Carolina",4489
1600000US3752920,"Pleasant Hill CDP, North Carolina",878
1600000US3753040,"Plymouth town, North Carolina",3878
1600000US3753140,"Polkton town, North Carolina",3375
1600000US3753160,"Polkville city, North Carolina",545
1600000US3753200,"Pollocksville town, North Carolina",311
1600000US3753820,"Princeton town, North Carolina",1194
1600000US3753475,"Porters Neck CDP, North Carolina",6204
1600000US3753580,"Potters Hill CDP, North Carolina",481
1600000US3753680,"Powellsville town, North Carolina",276
1600000US3753840,"Princeville town, North Carolina",2082
1600000US3753900,"Proctorville town, North Carolina",117
1600000US3753950,"Prospect CDP, North Carolina",981
1600000US3919106,"Craig Beach village, Ohio",1180
1600000US3919330,"Crestline city, Ohio",4630
1600000US3919344,"Creston village, Ohio",2171
1600000US3919400,"Cridersville village, Ohio",1852
1600000US3919456,"Crooksville village, Ohio",2534
1600000US3919694,"Cumberland village, Ohio",367
1600000US3919554,"Crown City village, Ohio",413
1600000US3919596,"Crystal Lakes CDP, Ohio",1483
1600000US3919615,"Crystal Rock CDP, Ohio",176
1600000US3919736,"Curtice CDP, Ohio",1526
1600000US3919750,"Custar village, Ohio",179
1600000US3919778,"Cuyahoga Falls city, Ohio",49652
1600000US3919806,"Cuyahoga Heights village, Ohio",638
1600000US3919820,"Cygnet village, Ohio",597
1600000US3919848,"Cynthiana CDP, Ohio",68
1600000US3919974,"Dalton village, Ohio",1830
1600000US3920198,"Darbydale CDP, Ohio",793
1600000US3920212,"Darbyville village, Ohio",222
1600000US3920030,"Damascus CDP, Ohio",443
1600000US3920114,"Danville village, Ohio",1044
1600000US3920268,"Darrtown CDP, Ohio",516
1600000US3920366,"Day Heights CDP, Ohio",2620
1600000US3921000,"Dayton city, Ohio",141527
1600000US3921266,"Deer Park city, Ohio",5736
1600000US3921294,"Deersville village, Ohio",79
1600000US3921308,"Defiance city, Ohio",16494
1600000US3921378,"De Graff village, Ohio",1285
1600000US3921602,"Delphos city, Ohio",7101
1600000US3921434,"Delaware city, Ohio",34753
1600000US3921518,"Delhi Hills CDP, Ohio",5259
1600000US3921560,"Dellroy village, Ohio",356
1600000US3921610,"Delshire CDP, Ohio",3180
1600000US3921616,"Delta village, Ohio",3103
1600000US3921714,"Dennison village, Ohio",2655
1600000US3921742,"Dent CDP, Ohio",10497
1600000US3921784,"Derby CDP, Ohio",408
1600000US3921812,"Deshler village, Ohio",1799
1600000US3921868,"Devola CDP, Ohio",2652
1600000US3922260,"Dola CDP, Ohio",140
1600000US3921910,"Dexter City village, Ohio",129
1600000US3922008,"Dillonvale CDP, Ohio",3474
1600000US3922022,"Dillonvale village, Ohio",665
1600000US3922288,"Donnelsville village, Ohio",304
1600000US3922456,"Dover city, Ohio",12826
1600000US3922568,"Doylestown village, Ohio",3051
1600000US3922610,"Dresden village, Ohio",1529
1600000US3922624,"Drexel CDP, Ohio",2076
1600000US3922660,"Dry Ridge CDP, Ohio",2782
1600000US3922674,"Dry Run CDP, Ohio",7281
1600000US1381128,"Webster County unified government, Georgia",2799
1600000US1382132,"West Point city, Georgia",3474
1600000US1382412,"Whigham city, Georgia",471
1600000US1382468,"White city, Georgia",670
1600000US1382972,"Willacoochee city, Georgia",1391
1600000US1382636,"Whitemarsh Island CDP, Georgia",6792
1600000US1382692,"White Plains city, Georgia",284
1600000US1382720,"Whitesburg city, Georgia",588
1600000US1383084,"Williamson city, Georgia",352
1600000US1383168,"Wilmington Island CDP, Georgia",15138
1600000US1383420,"Winder city, Georgia",14099
1600000US1383728,"Winterville city, Georgia",1122
1600000US1383868,"Woodbine city, Georgia",1412
1600000US1730094,"Godfrey village, Illinois",17982
1600000US1730120,"Godley village, Illinois",601
1600000US1730133,"Golconda city, Illinois",668
1600000US1730159,"Golden village, Illinois",644
1600000US1730458,"Good Hope village, Illinois",396
1600000US1730250,"Golden Gate village, Illinois",68
1600000US1730328,"Golf village, Illinois",500
1600000US1730445,"Goodfield village, Illinois",860
1600000US1730510,"Goofy Ridge CDP, Illinois",350
1600000US1730575,"Goreville village, Illinois",1049
1600000US1730588,"Gorham village, Illinois",236
1600000US1730653,"Grafton city, Illinois",674
1600000US1730705,"Grand Detour CDP, Illinois",429
1600000US1730757,"Grand Ridge village, Illinois",560
1600000US1730770,"Grand Tower city, Illinois",605
1600000US1730978,"Grantfork village, Illinois",337
1600000US1730835,"Grandview village, Illinois",1441
1600000US1730900,"Grandwood Park CDP, Illinois",5202
1600000US1730926,"Granite City city, Illinois",29849
1600000US1730991,"Grant Park village, Illinois",1331
1600000US1731368,"Greenfield city, Illinois",1071
1600000US1731017,"Granville village, Illinois",1427
1600000US1731121,"Grayslake village, Illinois",20957
1600000US1731165,"Grayville city, Illinois",1666
1600000US1731446,"Green Oaks village, Illinois",3866
1600000US1731576,"Greenview village, Illinois",778
1600000US1731524,"Greenup village, Illinois",1513
1600000US1731563,"Green Valley village, Illinois",709
1600000US1731589,"Greenville city, Illinois",7000
1600000US1731667,"Greenwood village, Illinois",255
1600000US1731732,"Gridley village, Illinois",1432
1600000US1731771,"Griggsville city, Illinois",1226
1600000US1731992,"Gulf Port village, Illinois",54
1600000US1732018,"Gurnee village, Illinois",31295
1600000US1732434,"Hamilton city, Illinois",2951
1600000US1732200,"Hainesville village, Illinois",3597
1600000US1732395,"Hamburg village, Illinois",128
1600000US1732408,"Hamel village, Illinois",816
1600000US1732499,"Hammond village, Illinois",509
1600000US1732525,"Hampshire village, Illinois",5563
1600000US1732564,"Hampton village, Illinois",1863
1600000US1732616,"Hanaford village, Illinois",327
1600000US1732668,"Hanna City village, Illinois",1225
1600000US1732707,"Hanover village, Illinois",844
1600000US1733136,"Harrisburg city, Illinois",9017
1600000US1732746,"Hanover Park village, Illinois",37973
1600000US1732850,"Hardin village, Illinois",967
1600000US1732967,"Harmon village, Illinois",120
1600000US1733162,"Harrison CDP, Illinois",970
1600000US1733227,"Harristown village, Illinois",1367
1600000US1733279,"Hartford village, Illinois",1429
1600000US1733318,"Hartsburg village, Illinois",314
1600000US4283512,"West Mifflin borough, Pennsylvania",20313
1600000US4283584,"Westmont borough, Pennsylvania",5181
1600000US4283656,"West Nanticoke CDP, Pennsylvania",749
1600000US4283680,"West Newton borough, Pennsylvania",2633
1600000US4283720,"Weston CDP, Pennsylvania",321
1600000US4283736,"Westover borough, Pennsylvania",390
1600000US4283848,"West Pittsburg CDP, Pennsylvania",808
1600000US4283856,"West Pittston borough, Pennsylvania",4868
1600000US4284176,"West Waynesburg CDP, Pennsylvania",446
1600000US4283928,"West Reading borough, Pennsylvania",4212
1600000US4284064,"West Sunbury borough, Pennsylvania",192
1600000US4284144,"West View borough, Pennsylvania",6771
1600000US4284248,"Westwood CDP, Pennsylvania",950
1600000US4284272,"West Wyoming borough, Pennsylvania",2725
1600000US4284280,"West Wyomissing CDP, Pennsylvania",3407
1600000US4284288,"West York borough, Pennsylvania",4617
1600000US4284376,"Wheatland borough, Pennsylvania",632
1600000US4284440,"Whitaker borough, Pennsylvania",1271
1600000US4284512,"Whitehall borough, Pennsylvania",13944
1600000US4284856,"Whitfield CDP, Pennsylvania",4733
1600000US4284552,"White Haven borough, Pennsylvania",1097
1600000US4284696,"White Mills CDP, Pennsylvania",659
1600000US4284704,"White Oak borough, Pennsylvania",7862
1600000US4284931,"Wickerham Manor-Fisher CDP, Pennsylvania",1728
1600000US4284968,"Wiconsico CDP, Pennsylvania",921
1600000US4285076,"Wilburton Number One CDP, Pennsylvania",196
1600000US4285078,"Wilburton Number Two CDP, Pennsylvania",96
1600000US4285088,"Wilcox CDP, Pennsylvania",383
1600000US4285152,"Wilkes-Barre city, Pennsylvania",41498
1600000US4285188,"Wilkinsburg borough, Pennsylvania",15930
1600000US4673020,"Yale town, South Dakota",108
1600000US4285272,"Williamsburg borough, Pennsylvania",1254
1600000US4285312,"Williamsport city, Pennsylvania",29381
1600000US4285320,"Williamstown borough, Pennsylvania",1387
1600000US4672820,"Worthing city, South Dakota",877
1600000US4672900,"Wounded Knee CDP, South Dakota",382
1600000US4673060,"Yankton city, South Dakota",14454
1600000US4700200,"Adams city, Tennessee",633
1600000US4700240,"Adamsville town, Tennessee",2207
1600000US4700440,"Alamo town, Tennessee",2461
1600000US4700620,"Alexandria town, Tennessee",966
1600000US4701480,"Apison CDP, Tennessee",2469
1600000US4700660,"Allardt city, Tennessee",634
1600000US4700940,"Altamont town, Tennessee",1045
1600000US4701220,"Andersonville CDP, Tennessee",472
1600000US4701740,"Arlington town, Tennessee",11517
1600000US4702180,"Ashland City town, Tennessee",4541
1600000US4702380,"Atwood town, Tennessee",938
1600000US4703440,"Bartlett city, Tennessee",54613
1600000US4702780,"Baileyton town, Tennessee",431
1600000US4703078,"Baneberry city, Tennessee",482
1600000US4703120,"Banner Hill CDP, Tennessee",1497
1600000US4703680,"Baxter town, Tennessee",1365
1600000US4700540,"Alcoa city, Tennessee",8449
1600000US4702400,"Auburntown town, Tennessee",269
1600000US4700640,"Algood city, Tennessee",3495
1600000US4701640,"Ardmore city, Tennessee",1213
1600000US4702320,"Athens city, Tennessee",13458
1600000US4702340,"Atoka town, Tennessee",8387
1600000US4703760,"Bean Station city, Tennessee",2826
1600000US4704240,"Beersheba Springs town, Tennessee",477
1600000US4704460,"Bell Buckle town, Tennessee",500
1600000US4704620,"Belle Meade city, Tennessee",2912
1600000US4705380,"Bethel Springs town, Tennessee",718
1600000US2454375,"Mount Vernon CDP, Maryland",779
1600000US2454875,"Myersville town, Maryland",1626
1600000US2454925,"Nanticoke CDP, Maryland",225
1600000US2654660,"Mio CDP, Michigan",1826
1600000US2655020,"Monroe city, Michigan",20733
1600000US2655100,"Montague city, Michigan",2361
1600000US2655220,"Montgomery village, Michigan",342
1600000US2655280,"Montrose city, Michigan",1657
1600000US2655820,"Mount Clemens city, Michigan",16314
1600000US2655500,"Morenci city, Michigan",2220
1600000US2655540,"Morley village, Michigan",493
1600000US2655560,"Morrice village, Michigan",927
1600000US2655960,"Mount Morris city, Michigan",3086
1600000US2656020,"Mount Pleasant city, Michigan",26016
1600000US2656080,"Muir village, Michigan",604
1600000US2656140,"Mulliken village, Michigan",553
1600000US2656200,"Munising city, Michigan",2355
1600000US2656320,"Muskegon city, Michigan",38401
1600000US2656860,"Negaunee city, Michigan",4568
1600000US2656360,"Muskegon Heights city, Michigan",10856
1600000US2656620,"Napoleon CDP, Michigan",1258
1600000US2656680,"Nashville village, Michigan",1628
1600000US2656960,"Nessen City CDP, Michigan",97
1600000US2657080,"Newaygo city, Michigan",1976
1600000US2657100,"New Baltimore city, Michigan",12084
1600000US2657140,"Newberry village, Michigan",1519
1600000US2657220,"New Buffalo city, Michigan",1883
1600000US2657280,"New Era village, Michigan",451
1600000US2657380,"New Haven village, Michigan",4642
1600000US2657760,"Niles city, Michigan",11600
1600000US2657520,"New Lothrop village, Michigan",581
1600000US2657660,"New Troy CDP, Michigan",497
1600000US2657920,"North Adams village, Michigan",477
1600000US2658080,"North Branch village, Michigan",1033
1600000US2658640,"North Muskegon city, Michigan",3786
1600000US2658740,"Northport village, Michigan",526
1600000US2658945,"Northview CDP, Michigan",14541
1600000US2658980,"Northville city, Michigan",5970
1600000US2659140,"Norton Shores city, Michigan",23994
1600000US2659740,"Oak Hill CDP, Michigan",569
1600000US2659220,"Norway city, Michigan",2845
1600000US2659320,"Norwood CDP, Michigan",142
1600000US2659440,"Novi city, Michigan",55224
1600000US2659860,"Oakley village, Michigan",290
1600000US2659920,"Oak Park city, Michigan",29319
1600000US2660640,"Omena CDP, Michigan",267
1600000US2660180,"Oden CDP, Michigan",363
1600000US2660340,"Okemos CDP, Michigan",21369
1600000US2660580,"Olivet city, Michigan",1605
1600000US2660660,"Omer city, Michigan",313
